grib_id,hrap_x,hrap_y,bin_area,center_lon,center_lat,time,day,hour,month_day,rain_mm,year,month
182139,537,163,4094877,-99.5749,29.907,2025-07-02T18:00:00Z,2,18,7_2,0.875,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-02T19:00:00Z,2,19,7_2,9.375,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-02T20:00:00Z,2,20,7_2,2.5,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-02T21:00:00Z,2,21,7_2,3.5,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-02T22:00:00Z,2,22,7_2,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-02T23:00:00Z,2,23,7_2,0.25,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T00:00:00Z,3,0,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T01:00:00Z,3,1,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T02:00:00Z,3,2,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T03:00:00Z,3,3,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T04:00:00Z,3,4,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T05:00:00Z,3,5,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T06:00:00Z,3,6,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T07:00:00Z,3,7,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T08:00:00Z,3,8,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T09:00:00Z,3,9,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T10:00:00Z,3,10,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T11:00:00Z,3,11,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T12:00:00Z,3,12,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T13:00:00Z,3,13,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T14:00:00Z,3,14,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T15:00:00Z,3,15,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T16:00:00Z,3,16,7_3,0.125,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T17:00:00Z,3,17,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T18:00:00Z,3,18,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T19:00:00Z,3,19,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T20:00:00Z,3,20,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T21:00:00Z,3,21,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T22:00:00Z,3,22,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-03T23:00:00Z,3,23,7_3,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T00:00:00Z,4,0,7_4,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T01:00:00Z,4,1,7_4,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T02:00:00Z,4,2,7_4,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T03:00:00Z,4,3,7_4,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T04:00:00Z,4,4,7_4,0,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T05:00:00Z,4,5,7_4,1,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T06:00:00Z,4,6,7_4,24,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T07:00:00Z,4,7,7_4,20.25,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T08:00:00Z,4,8,7_4,39.875,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T09:00:00Z,4,9,7_4,6.5,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T10:00:00Z,4,10,7_4,2.125,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T11:00:00Z,4,11,7_4,4.625,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T12:00:00Z,4,12,7_4,2.75,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T13:00:00Z,4,13,7_4,1.375,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T14:00:00Z,4,14,7_4,1.75,2025,7
182139,537,163,4094877,-99.5749,29.907,2025-07-04T15:00:00Z,4,15,7_4,20.25,2025,7
